evaluation_index,first_seen_stage,portfolio_size,portfolio_param_ids,priority_1_param_id,priority_2_param_id,priority_3_param_id,priority_4_param_id,priority_5_param_id,friction_preset,active_pairs,watchlist_size,total_trades,closed_positions,win_rate,expectancy,total_profit,total_return,ending_equity,peak_equity,max_dd_dollars,max_dd_pct,breached,consistency_score,overall_survival,max_concurrent_observed,same_symbol_opposite_conflicts,same_pair_duplicate_blocks,stacked_same_side_entries,internal_pair_conflicts,entry_rejections,partial_fill_events,extra_latency_events,long_total_trades,short_total_trades,long_closed_positions,short_closed_positions,long_total_profit,short_total_profit,backtest_start,backtest_end,true_months_window,dynamic_symbol_count,activated_symbol_count,winning_positions,losing_positions,breakeven_positions,position_win_rate,avg_position_pnl,avg_winner_pnl,avg_loser_pnl,profit_factor,avg_holding_days,median_holding_days,best_position_pnl,worst_position_pnl,max_consecutive_position_wins,max_consecutive_position_losses,avg_support_pair_count,cagr,daily_sharpe,daily_sortino,calmar,months_traded,profitable_months,losing_months,monthly_win_rate,best_month_return_pct,worst_month_return_pct,stacking_profit_delta_vs_netted,friction_profit_delta_vs_reference,duplicate_pair_family_count,duplicate_long_symbol_count,duplicate_short_symbol_count,duplicate_long_param_count,duplicate_short_param_count,diversity_penalty,penalized_expectancy
102,forward_step_5,5,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema20_dist0.000,baseline,5,10,80,54,0.5125,0.8607894263744924,68.8631541099594,0.01377263082199188,5068.863154109959,5214.090842044001,173.9859127379441,3.3368408416478417,True,16.555039308447107,False,4,19,80,26,0,2,3,26,54,26,36,18,72.65714916592115,-3.7939950559617763,2023-06-16 00:00,2026-03-31 08:00,34,1,10,26,28,0,0.48148148148148145,1.2752435946288774,12.444060517783212,-9.095800691157287,1.2703883302391341,12.290123456790127,6.333333333333333,17.883917745221282,-10.000000000000002,11,9,1.0,0.004911637336325159,0.29993273254533626,0.1995427820751082,0.1471942345892539,33,6,4,0.18181818181818182,1.41161890387691,-1.048233480239913,-286.1606554662357,0.0,2.0,3.0,3.0,1.0,1.0,1.1,-0.23921057362550768
180,swap_round_1,5,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,baseline,5,10,144,97,0.5347222222222222,0.8918239457785515,128.4226481921114,0.02568452963842228,5128.422648192111,5283.8591093273435,176.9497410918175,3.348873189662771,True,8.877189804469841,False,4,32,134,51,0,2,8,59,79,65,52,45,128.41102940119782,0.011618790917395927,2023-06-16 00:00,2026-03-31 08:00,34,1,10,49,48,0,0.5051546391752577,1.3239448267228389,12.250917858711043,-9.830673476765119,1.2721554981618746,13.271477663230241,8.0,17.883917745221282,-11.376718925092826,11,8,1.0,0.009125271425975523,0.43730987118924186,0.3909240979965082,0.27248781632410607,33,10,7,0.30303030303030304,1.363537082611388,-0.8021781049580845,-226.6011613840837,0.0,2.0,3.0,3.0,1.0,2.0,1.1500000000000001,-0.2581760542214486
156,swap_round_1,5,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,baseline,5,10,83,56,0.5060240963855421,1.08127804468003,89.7460777084425,0.0179492155416885,5089.7460777084425,5232.091852420614,159.0667443414559,3.0402131466377846,True,12.702864039336003,False,4,12,60,26,0,1,1,16,62,21,42,14,80.59443442268892,9.151643285752387,2023-06-16 00:00,2026-03-31 08:00,34,1,10,27,29,0,0.48214285714285715,1.6026085305078819,12.579489096859103,-8.61724578988808,1.3591277782055737,12.633928571428571,8.0,17.883917745221282,-10.000000000000002,10,10,1.0,0.0063926338439508346,0.36161768628802915,0.20935011380711466,0.21026926520005812,33,8,2,0.24242424242424243,1.5798842410857716,-1.2708397162430107,-265.2777318677526,0.0,3.0,3.0,3.0,0.0,3.0,1.35,-0.26872195531997
126,swap_round_1,5,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000|combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,baseline,5,10,79,53,0.5063291139240507,0.8263520065707849,65.28180851909201,0.013056361703818402,5065.281808519092,5222.0280198511955,185.504436136006,3.5523447103466914,True,17.310302157855023,False,4,18,91,24,0,1,2,19,54,25,36,17,61.13862576785945,4.143182751234274,2023-06-16 00:00,2026-03-31 08:00,34,1,10,26,27,0,0.49056603773584906,1.231732236209316,12.006931557617547,-9.144385628850458,1.2644075674518973,12.534591194968556,6.333333333333333,17.716381955425653,-10.000000000000002,10,9,1.0,0.004657258652815077,0.2909798081701794,0.18803408197813593,0.13110379291880578,33,6,4,0.18181818181818182,1.4101975341531015,-1.0489668465898716,-289.7420010571031,0.0,2.0,3.0,3.0,1.0,1.0,1.1,-0.2736479934292152
159,swap_round_1,5,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,baseline,5,10,78,52,0.5,0.9219242583875572,71.91009215422946,0.014382018430845892,5071.9100921542295,5215.104511777001,177.9246471865781,3.411717766820973,True,15.853577558334091,False,4,19,74,25,0,2,1,21,57,21,38,14,63.07731587633353,8.832776277894217,2023-06-16 00:00,2026-03-31 08:00,34,1,10,26,26,0,0.5,1.382886387581303,11.933305607510844,-9.167532832348238,1.3016921592474036,12.759615384615385,6.666666666666666,17.883917745221282,-10.000000000000002,9,8,1.0,0.005127966891899094,0.3103540646211609,0.19233503292458998,0.15030454575606106,33,7,3,0.21212121212121213,1.4984809328040471,-1.310880504389722,-283.11371742196565,0.0,2.0,3.0,3.0,1.0,3.0,1.2000000000000002,-0.278075741612443
107,forward_step_5,5,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,baseline,5,10,85,57,0.5058823529411764,0.8019491604941161,68.16567864199988,0.013633135728399975,5068.165678642,5216.265725687158,182.83027460896483,3.5050030850351264,True,16.724431501392033,False,4,24,78,31,0,2,3,24,58,27,38,19,81.75630662840456,-13.590627986405119,2023-06-16 00:00,2026-03-31 08:00,34,1,10,28,29,0,0.49122807017543857,1.1958890989824476,12.018626152966204,-9.253650125553593,1.2540122666121387,11.771929824561404,6.333333333333333,17.883917745221282,-10.000000000000002,11,8,1.0,0.004862105537059458,0.28729935187917316,0.18755737619638543,0.1387190087740174,33,7,3,0.21212121212121213,1.375339486384708,-1.3118362915080062,-286.85813093419523,0.0,2.0,3.0,3.0,1.0,1.0,1.1,-0.29805083950588396
127,swap_round_1,5,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000|combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,baseline,5,10,78,51,0.5128205128205128,0.783266648904035,61.09479861451473,0.012218959722902946,5061.094798614515,5217.705075657431,156.6102770429161,3.001516466953303,True,18.49662911579257,False,4,21,86,26,0,2,4,23,52,26,33,18,70.78897303350185,-9.694174418984874,2023-06-16 00:00,2026-03-31 08:00,34,1,10,27,24,0,0.5294117647058824,1.1979372277356282,11.151659207945075,-10.0,1.2545616608938208,12.526143790849673,6.166666666666667,17.716381955425653,-10.000000000000002,10,8,1.0,0.004359713951345379,0.2792142085497491,0.17958764963741353,0.14525037591317022,33,7,3,0.21212121212121213,1.4038808569933448,-1.14139199554264,-293.9290109616804,0.0,2.0,3.0,3.0,1.0,1.0,1.1,-0.3167333510959651
195,swap_round_1,5,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,baseline,5,10,146,99,0.5273972602739726,0.8072766605081199,117.8623924341855,0.0235724784868371,5117.8623924341855,5271.333296120122,174.9841836425221,3.319543155643684,True,9.672569847338066,False,4,33,134,50,0,3,8,54,77,69,51,48,118.03417554846781,-0.17178311428071424,2023-06-16 00:00,2026-03-31 08:00,34,1,10,49,50,0,0.494949494949495,1.1905292165069417,12.339387149743313,-9.735351558064705,1.2421327914687388,12.993265993265993,8.0,17.883917745221282,-11.376718925092826,11,8,1.0,0.008380468118520223,0.41587894453247237,0.3731281362213156,0.2524584777357771,33,10,7,0.30303030303030304,1.363537082611388,-0.7930258340182572,-237.1614171420096,0.0,2.0,3.0,3.0,1.0,2.0,1.1500000000000001,-0.3427233394918803
164,swap_round_1,5,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema15_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_088_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,baseline,5,10,73,49,0.4931506849315068,0.8021341982331338,58.555796471018766,0.011711159294203754,5058.555796471019,5181.75021609379,157.9246471865781,3.0477086042489328,True,19.46916090123151,False,4,38,63,21,0,3,1,20,54,19,36,13,66.91073052093452,-8.354934049915789,2023-06-16 00:00,2026-03-31 08:00,34,1,10,24,25,0,0.4897959183673469,1.1950162545105856,11.954652088003039,-9.134234145642168,1.2564234528581908,13.244897959183673,7.0,17.883917745221282,-10.000000000000002,9,6,1.0,0.004179205936616581,0.2697160522140478,0.1660727471687113,0.1371261652373912,33,7,3,0.21212121212121213,1.5084483179901742,-1.0009685243426159,-296.46801310517634,0.0,2.0,3.0,3.0,1.0,2.0,1.1500000000000001,-0.3478658017668663
112,forward_step_5,5,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_088_ETH_USDT__4h_ema20_dist0.000,baseline,5,10,80,54,0.5,0.6849644085332216,54.797152682657725,0.010959430536531546,5054.797152682658,5182.897199727816,162.83027460896483,3.1416844350591404,True,20.804588694529517,False,4,48,66,27,0,2,3,21,56,24,37,17,75.58706365197693,-20.789910969319536,2023-06-16 00:00,2026-03-31 08:00,34,1,10,26,28,0,0.48148148148148145,1.0147620867158769,12.04434639706583,-9.226994772894793,1.212099520527178,12.219135802469136,7.0,17.883917745221282,-10.000000000000002,9,8,1.0,0.003911881837775022,0.2508007679655964,0.16005011894274987,0.12451542854275825,33,7,3,0.21212121212121213,1.5081033597094118,-0.8623815099998322,-300.2266568935374,0.0,2.0,3.0,3.0,0.0,1.0,1.05,-0.36503559146677844
157,swap_round_1,5,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,baseline,5,10,73,49,0.4931506849315068,0.8021341982331338,58.555796471018766,0.011711159294203754,5058.555796471019,5181.75021609379,157.9246471865781,3.0477086042489328,True,19.46916090123151,False,4,37,64,21,0,2,1,21,54,19,36,13,66.91073052093452,-8.354934049915789,2023-06-16 00:00,2026-03-31 08:00,34,1,10,24,25,0,0.4897959183673469,1.1950162545105856,11.954652088003039,-9.134234145642168,1.2564234528581908,13.244897959183673,7.0,17.883917745221282,-10.000000000000002,9,6,1.0,0.004179205936616581,0.2697160522140478,0.1660727471687113,0.1371261652373912,33,7,3,0.21212121212121213,1.5084483179901742,-1.0009685243426159,-296.46801310517634,0.0,2.0,3.0,3.0,1.0,3.0,1.2000000000000002,-0.39786580176686637
165,swap_round_1,5,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_028_ETH_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,baseline,5,10,73,49,0.4931506849315068,0.7810189045020993,57.01438002865325,0.01140287600573065,5057.014380028653,5180.208799651425,157.9246471865781,3.048615476604048,True,19.995520825116262,False,4,37,63,21,0,2,2,16,54,19,36,13,66.91073052093452,-9.896350492281561,2023-06-16 00:00,2026-03-31 08:00,34,1,10,24,25,0,0.4897959183673469,1.163558776094958,11.890426402904467,-9.134234145642168,1.249673389666079,13.244897959183673,7.0,17.883917745221282,-10.000000000000002,9,6,1.0,0.0040695919888975585,0.2645025391854767,0.16184180915864654,0.1334898421965242,33,7,3,0.21212121212121213,1.4953959034008646,-1.0012703656686162,-298.00942954754186,0.0,2.0,3.0,3.0,1.0,3.0,1.2000000000000002,-0.41898109549790086
139,swap_round_1,5,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000|combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000|combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004|combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_076_ETH_USDT__4h_ema15_dist0.000,combined__cand_008_AVAX_USDT__4h_ema15_dist0.008__short_cand_082_ETH_USDT__4h_ema20_dist0.000,combined__cand_002_AVAX_USDT__4h_ema15_dist0.000__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,combined__cand_002_AVAX_USDT__4h_ema20_dist0.008__short_cand_067_DOGE_USDT__4h_ema20_dist0.004,baseline,5,10,79,52,0.5063291139240507,1.004012666037138,79.31700061693391,0.015863400123386783,5079.317000616934,5236.499123927462,191.91235087433506,3.6648979849422294,True,14.261542757080173,False,4,20,71,26,0,1,3,20,56,23,37,15,52.895352757120236,26.421647859812254,2023-06-16 00:00,2026-03-31 08:00,34,1,10,27,25,0,0.5192307692307693,1.5253269349410095,11.395290898443953,-9.134234145642168,1.3473394675557937,12.942307692307692,7.0,17.73473034444742,-10.000000000000002,9,8,1.0,0.005653502389383114,0.3449490648414761,0.2116356591824928,0.15426083925422637,33,7,3,0.21212121212121213,1.4912188472573584,-1.308993936925451,-275.7068089592612,0.0,3.0,4.0,3.0,1.0,2.0,1.4500000000000002,-0.44598733396286216
